,device_id,message_type,date,count_mes_type,part_of_the_day
307,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-06,5,PART_2
308,459a5898-acb9-4735-b5a6-3b532d4b63a3,2,2021-04-06,8,PART_3
309,399f9351-8cda-413e-94e2-baa009ed2719,1,2021-04-06,1,PART_1
310,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-06,1,PART_2
311,78d6802f-b609-455e-ab6d-170ebc4bbe9c,1,2021-04-06,5,PART_1
312,78d6802f-b609-455e-ab6d-170ebc4bbe9c,1,2021-04-06,4,PART_2
313,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,1,2021-04-05,1,PART_1
314,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,1,2021-04-06,1,PART_2
315,78d6802f-b609-455e-ab6d-170ebc4bbe9c,1,2021-04-06,1,PART_3
316,85386662-12c6-4e15-83f6-9300da37898a,1,2021-04-06,2,PART_3
317,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-06,1,PART_4
318,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-06,3,PART_1
319,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-06,3,PART_2
320,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-06,1,PART_3
321,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-06,1,PART_1
322,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-06,1,PART_2
323,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-06,1,PART_3
324,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-07,2,PART_1
325,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-06,1,PART_4
326,1e64a9ac-ccc2-4bf7-9092-87a26382b192,1,2021-04-06,1,PART_2
327,1e64a9ac-ccc2-4bf7-9092-87a26382b192,1,2021-04-06,4,PART_3
328,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,1,2021-04-06,1,PART_1
329,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,1,2021-04-06,3,PART_2
330,85386662-12c6-4e15-83f6-9300da37898a,1,2021-04-07,2,PART_1
331,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-07,2,PART_1
332,f39def2c-f526-4d19-8562-821fd0394be4,2,2021-04-07,2,PART_1
333,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-07,1,PART_1
334,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-07,1,PART_1
335,459a5898-acb9-4735-b5a6-3b532d4b63a3,1,2021-04-07,3,PART_1
336,171408ba-1802-416a-b00d-335bbe2eee6e,1,2021-04-07,1,PART_1
337,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-07,3,PART_2
338,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,1,2021-04-07,3,PART_2
339,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-07,1,PART_2
340,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-07,3,PART_2
341,12f13c91-3e5c-4477-a781-88bab73726bc,2,2021-04-07,1,PART_2
342,f39def2c-f526-4d19-8562-821fd0394be4,2,2021-04-07,3,PART_2
343,d5a6f56a-665e-45a2-8679-ae28df7c3464,1,2021-04-06,5,PART_1
344,d5a6f56a-665e-45a2-8679-ae28df7c3464,1,2021-04-06,1,PART_2
345,d5a6f56a-665e-45a2-8679-ae28df7c3464,1,2021-04-07,2,PART_2
346,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-07,4,PART_2
347,459a5898-acb9-4735-b5a6-3b532d4b63a3,1,2021-04-07,2,PART_2
348,c4b50af8-dcfa-4eee-8bb6-ece05010105b,1,2021-04-06,1,PART_4
349,c4b50af8-dcfa-4eee-8bb6-ece05010105b,1,2021-04-07,1,PART_2
350,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-06,1,PART_3
351,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-07,2,PART_1
352,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-07,3,PART_2
353,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,1,2021-04-07,1,PART_3
354,78d6802f-b609-455e-ab6d-170ebc4bbe9c,1,2021-04-07,3,PART_1
355,78d6802f-b609-455e-ab6d-170ebc4bbe9c,1,2021-04-07,7,PART_2
356,78d6802f-b609-455e-ab6d-170ebc4bbe9c,1,2021-04-07,1,PART_3
357,459a5898-acb9-4735-b5a6-3b532d4b63a3,1,2021-04-07,1,PART_3
358,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,1,2021-04-07,1,PART_1
359,899d7083-45bd-448f-83bf-2801451a1eaf,1,2021-04-07,1,PART_2
360,d5a6f56a-665e-45a2-8679-ae28df7c3464,1,2021-04-07,1,PART_3
361,08541345-26e2-43c7-9391-a48ce61005d1,1,2021-04-06,1,PART_2
362,08541345-26e2-43c7-9391-a48ce61005d1,1,2021-04-06,1,PART_3
363,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-07,1,PART_1
364,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-07,1,PART_2
365,e6d8dd99-8222-457f-812e-81813f743776,1,2021-04-06,1,PART_3
366,e6d8dd99-8222-457f-812e-81813f743776,1,2021-04-07,4,PART_1
367,e6d8dd99-8222-457f-812e-81813f743776,1,2021-04-07,3,PART_2
368,e6d8dd99-8222-457f-812e-81813f743776,1,2021-04-07,1,PART_3
369,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-07,4,PART_2
370,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-07,2,PART_4
371,b85697a2-352d-4df0-93e4-33b9998167b1,1,2021-04-07,2,PART_2
372,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,1,2021-04-08,2,PART_1
373,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-08,1,PART_1
374,b85697a2-352d-4df0-93e4-33b9998167b1,1,2021-04-08,1,PART_1
375,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-08,2,PART_2
376,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-08,1,PART_1
377,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-08,1,PART_2
378,98af4108-3eb8-4657-8915-60ef63081bd1,1,2021-04-08,2,PART_2
379,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-01,1,PART_2
380,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-01,1,PART_3
381,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-04,1,PART_3
382,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-05,1,PART_1
383,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-05,1,PART_2
384,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-05,2,PART_3
385,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-06,2,PART_1
386,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-06,6,PART_2
387,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-06,2,PART_3
388,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-06,1,PART_4
389,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-07,3,PART_1
390,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-07,1,PART_2
391,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-07,1,PART_3
392,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-08,3,PART_1
393,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-08,12,PART_2
394,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-08,3,PART_2
395,f39def2c-f526-4d19-8562-821fd0394be4,2,2021-04-08,2,PART_2
396,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2,2021-04-08,1,PART_1
397,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-08,1,PART_2
398,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-08,1,PART_3
399,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-08,2,PART_3
400,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-08,1,PART_3
401,98af4108-3eb8-4657-8915-60ef63081bd1,1,2021-04-08,1,PART_3
402,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-08,1,PART_4
403,b11b5080-33d9-43bf-824c-af1643a9765f,1,2021-04-06,1,PART_1
404,b11b5080-33d9-43bf-824c-af1643a9765f,1,2021-04-06,1,PART_3
405,b11b5080-33d9-43bf-824c-af1643a9765f,1,2021-04-07,1,PART_2
406,b11b5080-33d9-43bf-824c-af1643a9765f,1,2021-04-08,1,PART_3
407,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-08,1,PART_2
408,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-08,1,PART_3
409,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-08,1,PART_2
410,145427c3-4dc0-40f0-80e9-ff921bf14b72,1,2021-04-08,1,PART_3
411,08541345-26e2-43c7-9391-a48ce61005d1,1,2021-04-07,1,PART_3
412,08541345-26e2-43c7-9391-a48ce61005d1,1,2021-04-08,1,PART_2
413,08541345-26e2-43c7-9391-a48ce61005d1,1,2021-04-08,1,PART_3
414,e6d8dd99-8222-457f-812e-81813f743776,1,2021-04-08,2,PART_1
415,e6d8dd99-8222-457f-812e-81813f743776,1,2021-04-08,3,PART_3
416,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-09,1,PART_1
417,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-09,2,PART_1
418,f39def2c-f526-4d19-8562-821fd0394be4,2,2021-04-09,2,PART_1
419,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,1,2021-04-07,1,PART_2
420,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,1,2021-04-09,1,PART_2
421,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-08,1,PART_1
422,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-08,1,PART_3
423,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-09,1,PART_1
424,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,1,2021-04-09,3,PART_2
425,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-09,3,PART_2
426,186ac443-305a-4beb-b7ee-7558d7be13d7,1,2021-04-09,2,PART_2
427,399f9351-8cda-413e-94e2-baa009ed2719,1,2021-04-08,1,PART_4
428,399f9351-8cda-413e-94e2-baa009ed2719,1,2021-04-09,1,PART_2
429,98af4108-3eb8-4657-8915-60ef63081bd1,1,2021-04-09,1,PART_2
430,e29b1733-4dcc-42de-a219-91d59ed91680,1,2021-04-08,3,PART_2
431,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-09,1,PART_2
432,396fc6c7-66b3-48e0-939b-157f1d2da6bb,1,2021-04-08,1,PART_3
433,396fc6c7-66b3-48e0-939b-157f1d2da6bb,1,2021-04-06,1,PART_2
434,396fc6c7-66b3-48e0-939b-157f1d2da6bb,1,2021-04-09,1,PART_3
435,f39def2c-f526-4d19-8562-821fd0394be4,1,2021-04-10,1,PART_1
436,12f13c91-3e5c-4477-a781-88bab73726bc,1,2021-04-10,1,PART_3
437,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,1,2021-04-10,1,PART_3
438,e29b1733-4dcc-42de-a219-91d59ed91680,1,2021-04-10,1,PART_3
439,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-11,3,PART_1
440,e29b1733-4dcc-42de-a219-91d59ed91680,1,2021-04-11,1,PART_1
441,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-11,1,PART_2
442,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-11,5,PART_3
443,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2,2021-04-01,2,PART_4
444,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-11,5,PART_2
445,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-11,4,PART_3
446,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-11,4,PART_2
447,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-11,1,PART_3
448,98af4108-3eb8-4657-8915-60ef63081bd1,1,2021-04-11,1,PART_2
449,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-12,5,PART_1
450,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-08,3,PART_3
451,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-08,8,PART_4
452,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-09,1,PART_2
453,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-10,1,PART_3
454,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-11,5,PART_1
455,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-11,12,PART_2
456,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2,2021-04-11,2,PART_2
457,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,1,2021-04-11,3,PART_3
458,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-11,1,PART_3
459,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-12,3,PART_1
460,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-12,1,PART_1
461,09d4e452-e73a-4db4-849c-8ce40dd5a30b,1,2021-04-12,1,PART_1
462,09d4e452-e73a-4db4-849c-8ce40dd5a30b,1,2021-04-12,1,PART_2
463,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-12,5,PART_2
464,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-12,2,PART_2
465,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-12,1,PART_1
466,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-12,6,PART_2
467,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-11,1,PART_3
468,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-12,4,PART_2
469,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-12,2,PART_2
470,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-12,2,PART_3
471,899d7083-45bd-448f-83bf-2801451a1eaf,1,2021-04-11,1,PART_3
472,899d7083-45bd-448f-83bf-2801451a1eaf,1,2021-04-12,2,PART_2
473,5834390f-4f19-464a-a5b4-bcf8d5f21914,2,2021-04-12,1,PART_3
474,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-12,1,PART_3
475,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-12,2,PART_3
476,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-12,1,PART_3
477,216f9f63-1699-4b3e-85fa-0013505dc5fd,1,2021-04-12,1,PART_3
478,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-12,3,PART_2
479,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,1,2021-04-12,2,PART_3
480,d7392ba9-0969-4569-83d8-509973f34bf2,1,2021-04-11,2,PART_3
481,d7392ba9-0969-4569-83d8-509973f34bf2,1,2021-04-12,4,PART_1
482,d7392ba9-0969-4569-83d8-509973f34bf2,2,2021-04-12,2,PART_1
483,d7392ba9-0969-4569-83d8-509973f34bf2,1,2021-04-12,7,PART_2
484,d7392ba9-0969-4569-83d8-509973f34bf2,2,2021-04-12,6,PART_2
485,d7392ba9-0969-4569-83d8-509973f34bf2,1,2021-04-12,3,PART_3
486,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-13,11,PART_2
487,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-13,1,PART_2
488,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2,2021-04-13,1,PART_2
489,5834390f-4f19-464a-a5b4-bcf8d5f21914,2,2021-04-13,3,PART_2
490,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-13,1,PART_3
491,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-13,4,PART_3
492,5834390f-4f19-464a-a5b4-bcf8d5f21914,2,2021-04-13,2,PART_3
493,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-14,2,PART_1
494,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-13,1,PART_3
495,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-14,1,PART_1
496,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-14,10,PART_2
497,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-14,2,PART_3
498,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-14,1,PART_3
499,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-14,1,PART_3
500,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-15,2,PART_1
501,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-15,1,PART_1
502,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-15,2,PART_2
503,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-15,1,PART_4
504,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-16,2,PART_1
505,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-16,2,PART_2
506,d7392ba9-0969-4569-83d8-509973f34bf2,1,2021-04-15,1,PART_2
507,d7392ba9-0969-4569-83d8-509973f34bf2,1,2021-04-16,6,PART_2
508,c057fd22-d688-4bd1-a13a-3d30b93cfb1c,1,2021-04-16,1,PART_4
509,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-17,2,PART_3
510,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-17,1,PART_4
511,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-18,2,PART_1
512,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-18,4,PART_2
513,5834390f-4f19-464a-a5b4-bcf8d5f21914,2,2021-04-18,2,PART_2
514,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-18,1,PART_2
515,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-18,3,PART_2
516,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-15,1,PART_3
517,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,1,2021-04-18,2,PART_2
518,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-18,2,PART_3
519,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-18,3,PART_3
520,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-18,1,PART_2
521,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-18,1,PART_3
522,5834390f-4f19-464a-a5b4-bcf8d5f21914,1,2021-04-18,3,PART_3
523,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-16,1,PART_1
524,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-18,2,PART_1
525,43ac9987-5fb6-4c1f-a700-99b873cfc214,1,2021-04-18,2,PART_3
526,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,1,2021-04-17,1,PART_3
527,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,1,2021-04-18,2,PART_2
528,c057fd22-d688-4bd1-a13a-3d30b93cfb1c,1,2021-04-19,5,PART_2
529,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-19,2,PART_2
530,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-19,5,PART_3
531,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-19,1,PART_3
532,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-19,1,PART_1
533,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-19,1,PART_2
534,fe081513-1e2d-4f58-bb2c-4dfe5626e537,1,2021-04-20,1,PART_1
535,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,1,2021-04-19,2,PART_2
536,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,1,2021-04-18,1,PART_3
537,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,1,2021-04-19,3,PART_3
538,475d0148-1ae7-4407-936d-df9b3f3d1b32,1,2021-04-19,1,PART_2
539,e9544c58-5d20-4508-82d1-4a152d502cc7,1,2021-04-20,1,PART_1
540,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-20,2,PART_2
541,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-20,1,PART_3
542,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-20,1,PART_4
543,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-20,3,PART_1
544,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-20,4,PART_2
545,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-20,2,PART_3
546,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-20,1,PART_4
547,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-21,3,PART_1
548,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-21,6,PART_2
549,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-22,3,PART_2
550,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-23,1,PART_1
551,47f4825a-8b97-43bf-b76a-2a53992b6b1b,1,2021-04-23,4,PART_2
552,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-22,1,PART_3
553,ac4eb76a-e3da-4956-90f3-02ee809b3339,1,2021-04-22,1,PART_4
554,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-18,4,PART_2
555,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-18,2,PART_2
556,644d9e5c-61d3-48cf-9562-100196fc829e,1,2021-05-18,1,PART_2
557,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-18,2,PART_3
558,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-18,1,PART_3
559,02fe3e24-cd0b-43dd-aad3-97c36405bdd2,1,2021-05-18,5,PART_3
560,82bce2f3-f6c8-4808-90a6-f13535b09409,1,2021-05-18,1,PART_3
561,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-19,1,PART_1
562,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-19,7,PART_2
563,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-19,2,PART_2
564,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2,2021-05-19,1,PART_2
565,82bce2f3-f6c8-4808-90a6-f13535b09409,1,2021-05-19,1,PART_2
566,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-19,1,PART_3
567,db271d26-cce9-4d17-ba82-888b5051c1fb,1,2021-05-19,1,PART_3
568,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-19,1,PART_3
569,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-20,2,PART_1
570,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-19,1,PART_3
571,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-20,1,PART_1
572,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-20,2,PART_2
573,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-20,9,PART_2
574,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-20,11,PART_2
575,cedf4923-48b6-454c-92a2-c4eaf0540255,1,2021-05-20,1,PART_2
576,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-20,4,PART_3
577,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-20,1,PART_3
578,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,1,2021-05-20,2,PART_3
579,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-20,1,PART_3
580,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,1,2021-05-21,1,PART_1
581,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-21,2,PART_2
582,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,1,2021-05-21,1,PART_2
583,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-21,1,PART_3
584,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-21,2,PART_2
585,a52ba679-4568-4f64-965c-2043909764e6,2,2021-05-21,3,PART_2
586,82bce2f3-f6c8-4808-90a6-f13535b09409,1,2021-05-21,1,PART_3
587,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-19,1,PART_1
588,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-19,1,PART_2
589,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-19,1,PART_3
590,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-19,1,PART_4
591,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-20,3,PART_2
592,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-21,1,PART_1
593,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-21,1,PART_3
594,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-22,2,PART_1
595,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-21,1,PART_2
596,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-22,2,PART_3
597,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,1,2021-05-20,1,PART_3
598,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,1,2021-05-22,1,PART_3
599,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-23,1,PART_1
600,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-23,4,PART_2
601,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-23,2,PART_2
602,82bce2f3-f6c8-4808-90a6-f13535b09409,1,2021-05-23,2,PART_2
603,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-23,3,PART_2
604,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-23,2,PART_2
605,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-23,3,PART_2
606,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-23,2,PART_3
607,9e8ac499-af9f-4a34-8bc0-b43af3eac765,1,2021-05-23,1,PART_1
608,9e8ac499-af9f-4a34-8bc0-b43af3eac765,1,2021-05-23,1,PART_3
609,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-23,1,PART_3
610,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-23,3,PART_3
611,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-23,2,PART_3
612,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-23,1,PART_3
613,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-23,2,PART_3
614,4e232dd4-b244-4391-9b61-a91efc9ee2a8,1,2021-05-23,1,PART_3
