,device_id,date,battery_start,part_of_the_day
310,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,51,PART_2
311,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,69,PART_2
312,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,44,PART_2
313,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,26,PART_3
314,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,41,PART_3
315,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,36,PART_4
316,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,67,PART_4
317,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,93,PART_4
318,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,3,PART_4
319,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,54,PART_3
320,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,93,PART_4
321,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,37,PART_2
322,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,12,PART_3
323,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,12,PART_3
324,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,21,PART_3
325,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,25,PART_3
326,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,6,PART_3
327,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,4,PART_3
328,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,6,PART_3
329,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,10,PART_4
330,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,10,PART_2
331,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,9,PART_2
332,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,4,PART_2
333,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,21,PART_4
334,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,92,PART_1
335,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,73,PART_2
336,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,12,PART_2
337,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,15,PART_2
338,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,13,PART_2
339,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,11,PART_2
340,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,8,PART_2
341,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,6,PART_3
342,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,4,PART_3
343,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,12,PART_4
344,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,38,PART_2
345,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,56,PART_2
346,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,74,PART_2
347,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,49,PART_4
348,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,63,PART_2
349,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,67,PART_2
350,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,67,PART_3
351,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,41,PART_4
352,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,28,PART_2
353,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,29,PART_2
354,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,39,PART_3
355,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,44,PART_3
356,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,5,PART_2
357,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,15,PART_2
358,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,38,PART_2
359,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,55,PART_2
360,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,40,PART_2
361,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,43,PART_3
362,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,43,PART_3
363,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-10,39,PART_2
364,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-10,44,PART_2
365,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-10,51,PART_2
366,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-10,29,PART_4
367,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,14,PART_1
368,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,18,PART_1
369,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,16,PART_1
370,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,19,PART_2
371,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,33,PART_2
372,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,33,PART_3
373,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,37,PART_3
374,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,37,PART_3
375,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,61,PART_3
376,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-11,61,PART_3
377,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,32,PART_3
378,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,32,PART_3
379,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,34,PART_3
380,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,34,PART_3
381,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,34,PART_3
382,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,44,PART_3
383,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,44,PART_3
384,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-12,44,PART_3
385,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-13,36,PART_1
386,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-13,29,PART_4
387,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-13,72,PART_4
388,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-14,15,PART_3
389,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-14,39,PART_3
390,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-14,39,PART_3
391,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-14,63,PART_4
392,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-19,6,PART_2
393,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-20,30,PART_3
394,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-21,15,PART_1
395,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-21,10,PART_2
396,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-21,5,PART_2
397,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-21,24,PART_2
398,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-21,54,PART_3
399,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,23,PART_1
400,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,37,PART_1
401,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,54,PART_1
402,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,15,PART_2
403,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,15,PART_2
404,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,15,PART_2
405,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,19,PART_2
406,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,90,PART_2
407,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,90,PART_2
408,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,90,PART_2
409,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,90,PART_2
410,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,90,PART_2
411,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,1,PART_3
412,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,3,PART_3
413,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,1,PART_4
414,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,4,PART_4
415,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-22,15,PART_4
416,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-23,1,PART_1
417,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-23,66,PART_2
418,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-23,14,PART_3
419,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-23,17,PART_3
420,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-24,2,PART_1
421,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-24,41,PART_3
422,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-24,52,PART_3
423,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-25,18,PART_1
424,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-25,10,PART_2
425,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-25,22,PART_2
426,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-26,18,PART_1
427,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-26,13,PART_1
428,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-26,0,PART_2
429,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-26,5,PART_2
430,c8308959-2867-46e5-bf0b-4ee3e795a1b7,2021-03-26,71,PART_2
431,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,73,PART_2
432,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,77,PART_2
433,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,65,PART_3
434,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-03-30,18,PART_3
435,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-03-30,25,PART_3
436,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,22,PART_3
437,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,38,PART_3
438,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,78,PART_3
439,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-03-30,71,PART_2
440,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,78,PART_3
441,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,88,PART_3
442,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,88,PART_3
443,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,88,PART_3
444,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,22,PART_1
445,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,42,PART_1
446,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,75,PART_1
447,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,84,PART_1
448,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,81,PART_1
449,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,76,PART_2
450,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,81,PART_2
451,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,81,PART_2
452,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,75,PART_2
453,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,78,PART_2
454,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-03-31,63,PART_1
455,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,9,PART_3
456,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,8,PART_3
457,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,8,PART_3
458,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,8,PART_3
459,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,8,PART_3
460,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,8,PART_3
461,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,73,PART_3
462,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
463,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
464,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
465,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
466,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
467,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
468,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,4,PART_3
469,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,5,PART_3
470,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,77,PART_3
471,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-03-31,52,PART_3
472,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,5,PART_3
473,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,12,PART_3
474,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,12,PART_3
475,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,15,PART_3
476,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,18,PART_3
477,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,29,PART_3
478,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,29,PART_3
479,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,29,PART_3
480,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-30,28,PART_4
481,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,34,PART_2
482,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,14,PART_2
483,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,37,PART_2
484,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,36,PART_2
485,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,39,PART_2
486,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,56,PART_2
487,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,20,PART_3
488,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,24,PART_4
489,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,3,PART_4
490,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,3,PART_4
491,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,3,PART_4
492,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,3,PART_4
493,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,35,PART_2
494,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,25,PART_4
495,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,40,PART_4
496,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,35,PART_2
497,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,25,PART_4
498,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,40,PART_4
499,85386662-12c6-4e15-83f6-9300da37898a,2021-03-31,3,PART_4
500,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,25,PART_4
501,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,47,PART_4
502,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,41,PART_4
503,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,61,PART_4
504,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,61,PART_4
505,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-03-31,8,PART_4
506,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,87,PART_3
507,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,93,PART_3
508,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,94,PART_3
509,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,96,PART_3
510,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,32,PART_1
511,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,32,PART_1
512,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,50,PART_1
513,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,38,PART_1
514,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,58,PART_1
515,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,51,PART_1
516,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,65,PART_1
517,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,82,PART_2
518,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,89,PART_2
519,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,78,PART_2
520,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,10,PART_1
521,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,10,PART_1
522,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,66,PART_1
523,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,63,PART_1
524,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,17,PART_2
525,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-03-31,33,PART_1
526,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-03-31,39,PART_4
527,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-01,6,PART_2
528,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-01,24,PART_2
529,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,63,PART_2
530,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,64,PART_2
531,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,64,PART_2
532,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,85,PART_3
533,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,37,PART_2
534,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,91,PART_3
535,7976240e-2009-4cef-87ca-cda683c48770,2021-04-01,7,PART_3
536,b2736d8a-f2cf-472f-9bcf-fe3377f5cb1c,2021-04-01,1,PART_2
537,7976240e-2009-4cef-87ca-cda683c48770,2021-04-01,42,PART_3
538,b5af9398-e131-451b-8c78-968d1805f058,2021-04-01,53,PART_3
539,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,31,PART_2
540,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,62,PART_2
541,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,65,PART_2
542,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,67,PART_3
543,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,78,PART_3
544,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,87,PART_3
545,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,10,PART_2
546,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,14,PART_2
547,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,5,PART_3
548,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,8,PART_3
549,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-01,7,PART_2
550,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,35,PART_3
551,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,87,PART_3
552,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,10,PART_2
553,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,10,PART_2
554,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,10,PART_2
555,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,10,PART_2
556,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,1,PART_2
557,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,1,PART_2
558,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,1,PART_2
559,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,1,PART_2
560,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,1,PART_2
561,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,1,PART_2
562,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
563,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
564,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
565,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
566,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
567,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
568,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,3,PART_2
569,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,48,PART_3
570,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-01,8,PART_3
571,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-01,16,PART_4
572,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,30,PART_3
573,04833a47-4da4-493c-af58-403d88c27e63,2021-04-01,3,PART_4
574,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,83,PART_3
575,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,17,PART_4
576,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,18,PART_2
577,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,19,PART_3
578,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,20,PART_3
579,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,21,PART_3
580,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,15,PART_3
581,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,55,PART_4
582,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-01,5,PART_3
583,04833a47-4da4-493c-af58-403d88c27e63,2021-04-02,34,PART_1
584,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,1,PART_4
585,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,5,PART_4
586,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-01,5,PART_4
587,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-01,44,PART_3
588,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-01,34,PART_4
589,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,11,PART_1
590,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,92,PART_1
591,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,92,PART_1
592,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,92,PART_1
593,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,92,PART_3
594,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,67,PART_2
595,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-02,58,PART_1
596,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,57,PART_4
597,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,57,PART_4
598,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,57,PART_4
599,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,57,PART_4
600,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-01,57,PART_4
601,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,81,PART_2
602,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-02,16,PART_2
603,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-02,44,PART_2
604,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,47,PART_2
605,5671f281-3abb-49e5-9537-9d0ca7ffeba3,2021-04-02,37,PART_2
606,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,6,PART_2
607,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,6,PART_2
608,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,6,PART_2
609,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
610,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,5,PART_2
611,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-02,52,PART_2
612,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-01,42,PART_4
613,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,10,PART_2
614,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
615,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
616,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
617,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
618,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
619,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
620,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,9,PART_2
621,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
622,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
623,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
624,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
625,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
626,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
627,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
628,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
629,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
630,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
631,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
632,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
633,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
634,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
635,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
636,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
637,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,68,PART_2
638,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,8,PART_2
