,device_id,date,part_of_the_day,call_type,dis_trace
307,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,PART_2,2,1
308,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,PART_4,1,1
309,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,PART_4,2,1
310,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,PART_2,1,1
311,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,PART_3,1,1
312,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,PART_3,3,1
313,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,PART_1,1,1
314,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,PART_2,2,2
315,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,PART_2,3,1
316,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,PART_3,1,2
317,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,PART_3,2,1
318,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-12,PART_3,1,1
319,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-12,PART_3,2,1
320,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_2,1,2
321,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_2,2,8
322,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_3,1,1
323,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_3,2,3
324,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_3,3,1
325,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_4,1,1
326,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,PART_4,2,1
327,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-21,PART_2,1,3
328,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-21,PART_2,2,1
329,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-21,PART_3,1,1
330,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,PART_2,1,1
331,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,PART_2,2,1
332,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,PART_3,1,2
333,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,PART_4,1,1
334,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,PART_4,2,1
335,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,PART_4,3,1
336,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,PART_2,2,2
337,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,PART_3,1,4
338,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,PART_3,2,9
339,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,PART_2,1,3
340,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,PART_2,2,1
341,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,PART_3,1,1
342,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,PART_3,2,3
343,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,PART_3,3,2
344,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-24,PART_4,1,1
345,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,PART_2,1,3
346,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,PART_2,2,3
347,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,PART_2,3,2
348,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,PART_3,1,2
349,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,PART_3,2,1
350,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-25,PART_3,3,3
351,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_1,1,1
352,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_1,2,2
353,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_1,3,2
354,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_2,1,2
355,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_2,2,2
356,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_2,3,1
357,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_3,1,1
358,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-26,PART_3,2,1
359,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,PART_2,1,1
360,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,PART_2,2,1
361,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,PART_2,3,1
362,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,PART_3,2,1
363,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,PART_3,3,2
364,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-27,PART_4,1,1
365,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,PART_1,1,1
366,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,PART_1,2,1
367,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,PART_2,1,3
368,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,PART_2,2,3
369,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,PART_2,3,1
370,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-28,PART_3,2,1
371,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,PART_2,2,1
372,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,PART_2,3,1
373,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,PART_3,1,2
374,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,PART_3,2,4
375,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-29,PART_3,3,1
376,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-30,PART_2,1,1
377,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-30,PART_2,3,1
378,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,PART_2,2,1
379,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,PART_3,1,2
380,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,PART_3,2,1
381,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,PART_4,1,1
382,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,PART_1,2,1
383,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,PART_2,1,2
384,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,PART_3,1,1
385,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,PART_3,2,1
386,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,PART_3,1,1
387,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,PART_4,1,1
388,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,PART_4,2,1
389,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-28,PART_3,2,1
390,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-28,PART_3,3,1
391,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-29,PART_4,1,1
392,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,PART_2,1,1
393,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,PART_2,2,1
394,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,PART_2,3,2
395,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,PART_2,1,1
396,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,PART_2,2,1
397,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,PART_2,3,1
398,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,PART_3,2,1
399,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,PART_2,1,3
400,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,PART_2,2,5
401,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,PART_2,3,1
402,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,PART_3,2,1
403,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,PART_3,3,1
404,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,PART_1,3,1
405,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,PART_2,1,3
406,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,PART_2,2,4
407,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,PART_2,3,3
408,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,PART_2,1,1
409,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,PART_2,3,1
410,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,PART_3,2,1
411,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,PART_3,3,2
412,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,PART_1,1,1
413,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,PART_2,2,3
414,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,PART_2,1,3
415,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,PART_2,2,4
416,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,PART_2,3,1
417,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,PART_3,1,2
418,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,PART_3,2,6
419,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,PART_3,3,4
420,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,PART_2,1,1
421,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,PART_2,2,1
422,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,PART_2,3,2
423,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,PART_3,1,1
424,38a30b17-0fdf-47a9-8430-756f15601b43,2021-04-02,PART_2,2,1
425,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-03-31,PART_4,2,1
426,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-05,PART_2,3,1
427,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-07,PART_3,2,1
428,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,PART_2,1,1
429,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,PART_2,2,1
430,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,PART_3,1,1
431,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,PART_3,1,2
432,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,PART_3,2,1
433,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,PART_4,1,1
434,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,PART_2,1,1
435,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,PART_2,2,1
436,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,PART_2,3,1
437,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,PART_3,3,1
438,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,PART_4,1,2
439,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,PART_2,1,1
440,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,PART_2,2,2
441,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,PART_4,2,1
442,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,PART_3,2,1
443,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,PART_3,3,1
444,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,PART_4,2,1
445,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,PART_4,3,1
446,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-04,PART_3,1,1
447,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,PART_2,1,1
448,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,PART_2,2,1
449,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,PART_2,3,1
450,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,PART_3,1,1
451,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,PART_3,2,2
452,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,PART_2,1,1
453,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,PART_2,2,2
454,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,PART_2,2,1
455,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,PART_3,1,1
456,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,PART_3,3,1
457,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,PART_4,1,1
458,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,PART_4,2,1
459,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_1,1,1
460,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_1,2,1
461,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_1,3,2
462,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_2,1,1
463,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_2,2,2
464,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_2,3,2
465,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_3,1,3
466,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_3,2,5
467,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_3,3,2
468,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_4,1,1
469,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_4,2,2
470,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,PART_4,3,1
471,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_1,1,1
472,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_2,1,1
473,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_2,2,3
474,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_2,3,1
475,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_3,1,3
476,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_3,2,3
477,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_3,3,2
478,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,PART_4,1,1
479,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_1,3,1
480,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_2,2,2
481,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_3,1,5
482,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_3,2,7
483,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_3,3,2
484,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_4,1,2
485,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,PART_4,2,2
486,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_2,1,1
487,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_2,2,2
488,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_2,3,2
489,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_3,1,4
490,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_3,2,7
491,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_3,3,1
492,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_4,1,1
493,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_4,2,2
494,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,PART_4,3,1
495,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,PART_2,2,1
496,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,PART_3,1,2
497,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,PART_3,2,4
498,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,PART_3,3,2
499,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,PART_4,1,1
500,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,PART_4,2,4
501,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,PART_3,2,1
502,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,PART_3,3,1
503,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,PART_2,2,1
504,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,PART_3,1,3
505,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,PART_3,2,1
506,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-19,PART_4,1,1
507,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,PART_2,1,3
508,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,PART_2,2,1
509,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,PART_3,1,1
510,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,PART_3,2,1
511,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,PART_1,1,1
512,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,PART_1,2,1
513,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,PART_2,2,1
514,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,PART_3,1,1
515,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,PART_3,2,1
516,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,PART_3,3,1
517,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_1,2,1
518,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_2,1,2
519,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_2,2,3
520,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_2,3,1
521,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_3,1,2
522,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_3,2,3
523,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_3,3,1
524,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,PART_4,2,1
525,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,PART_1,1,2
526,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,PART_2,1,1
527,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,PART_2,2,2
528,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,PART_2,3,1
529,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,PART_3,3,2
530,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,PART_2,1,1
531,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,PART_2,2,1
532,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,PART_2,3,1
533,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,PART_3,2,1
534,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,PART_3,3,1
535,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,PART_3,1,1
536,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,PART_4,1,1
537,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,PART_4,2,1
538,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,PART_2,1,1
539,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,PART_2,2,3
540,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,PART_3,3,1
541,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,PART_4,1,1
542,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-02,PART_1,2,1
543,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-02,PART_4,2,1
544,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-03,PART_3,1,1
545,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,PART_1,3,1
546,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,PART_2,1,1
547,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,PART_4,3,1
548,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,PART_2,2,2
549,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,PART_2,3,1
550,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,PART_2,1,3
551,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,PART_2,2,2
552,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,PART_2,3,1
553,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,PART_3,2,1
554,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,PART_2,2,3
555,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,PART_2,3,1
556,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,PART_3,2,1
557,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-19,PART_3,2,1
558,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,PART_2,1,4
559,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,PART_2,2,28
560,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,PART_2,3,4
561,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,PART_3,1,4
562,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,PART_3,2,12
563,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,PART_3,3,1
564,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,PART_2,1,4
565,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,PART_2,2,9
566,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,PART_2,3,3
567,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,PART_3,1,3
568,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,PART_3,2,4
569,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,PART_3,3,1
570,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,PART_2,1,9
571,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,PART_2,2,55
572,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,PART_2,3,4
573,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,PART_3,1,7
574,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,PART_3,2,24
575,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,PART_3,3,5
576,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,PART_2,1,3
577,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,PART_2,2,3
578,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,PART_2,3,1
579,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,PART_3,1,2
580,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,PART_3,2,2
581,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,PART_3,3,1
582,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,PART_3,1,1
583,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,PART_3,2,1
584,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,PART_4,1,1
585,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,PART_4,3,1
586,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_2,1,5
587,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_2,2,15
588,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_2,3,3
589,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_3,1,2
590,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_3,2,4
591,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_3,3,3
592,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,PART_4,2,1
593,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_1,2,1
594,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_2,1,6
595,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_2,2,32
596,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_2,3,3
597,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_3,1,6
598,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_3,2,15
599,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,PART_3,3,1
600,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,PART_2,1,2
601,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,PART_2,2,18
602,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,PART_2,3,5
603,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,PART_3,1,2
